code,shortName,longName,comment
dk,dk,Dänemark,
01058001,01058001,Achterwehr,Stadt / Gemeinde
01058003,01058003,Alt Duvenstedt,Stadt / Gemeinde
01058004,01058004,Altenhof,Stadt / Gemeinde
01058005,01058005,Altenholz,Stadt / Gemeinde
01058007,01058007,Arpsdorf,Stadt / Gemeinde
01058008,01058008,Ascheffel,Stadt / Gemeinde
01058009,01058009,Aukrug,Stadt / Gemeinde
01058010,01058010,Bargstall,Stadt / Gemeinde
01058011,01058011,Bargstedt,Stadt / Gemeinde
01058012,01058012,Barkelsby,Stadt / Gemeinde
01058013,01058013,Beldorf,Stadt / Gemeinde
01058014,01058014,Bendorf,Stadt / Gemeinde
01058015,01058015,Beringstedt,Stadt / Gemeinde
01058016,01058016,Bissee,Stadt / Gemeinde
01058018,01058018,Blumenthal,Stadt / Gemeinde
01058019,01058019,Böhnhusen,Stadt / Gemeinde
01058021,01058021,Bokel (Kr. Rendsburg-Eckernförde),Stadt / Gemeinde
01058022,01058022,Bordesholm,Stadt / Gemeinde
01058023,01058023,Borgdorf-Seedorf,Stadt / Gemeinde
01058024,01058024,Borgstedt,Stadt / Gemeinde
01058025,01058025,Bornholt,Stadt / Gemeinde
01058026,01058026,Bovenau,Stadt / Gemeinde
01058027,01058027,Brammer,Stadt / Gemeinde
01058028,01058028,Bredenbek,Stadt / Gemeinde
01058029,01058029,Breiholz,Stadt / Gemeinde
01058030,01058030,Brekendorf,Stadt / Gemeinde
01058031,01058031,Brinjahe,Stadt / Gemeinde
01058032,01058032,Brodersby (Kr. Rendsburg-Eckernförde),Stadt / Gemeinde
01058033,01058033,Brügge,Stadt / Gemeinde
01058034,01058034,"Büdelsdorf, Stadt",Stadt / Gemeinde
01058035,01058035,Bünsdorf,Stadt / Gemeinde
01058036,01058036,Christiansholm,Stadt / Gemeinde
01058037,01058037,Dänischenhagen,Stadt / Gemeinde
01058038,01058038,Dätgen,Stadt / Gemeinde
01058039,01058039,Damendorf,Stadt / Gemeinde
01058040,01058040,Damp,Stadt / Gemeinde
01058042,01058042,Dörphof,Stadt / Gemeinde
01058043,01058043,"Eckernförde, Stadt",Stadt / Gemeinde
01058044,01058044,Ehndorf,Stadt / Gemeinde
01058045,01058045,Eisendorf,Stadt / Gemeinde
01058046,01058046,Ellerdorf,Stadt / Gemeinde
01058047,01058047,Elsdorf-Westermühlen,Stadt / Gemeinde
01058048,01058048,Embühren,Stadt / Gemeinde
01058049,01058049,Emkendorf,Stadt / Gemeinde
01058050,01058050,Felde,Stadt / Gemeinde
01058051,01058051,Felm,Stadt / Gemeinde
01058052,01058052,Fleckeby,Stadt / Gemeinde
01058053,01058053,Flintbek,Stadt / Gemeinde
01058054,01058054,Fockbek,Stadt / Gemeinde
01058055,01058055,Friedrichsgraben,Stadt / Gemeinde
01058056,01058056,Friedrichsholm,Stadt / Gemeinde
01058057,01058057,Gammelby,Stadt / Gemeinde
01058058,01058058,Gettorf,Stadt / Gemeinde
01058059,01058059,Gnutz,Stadt / Gemeinde
01058061,01058061,Gokels,Stadt / Gemeinde
01058062,01058062,Grauel,Stadt / Gemeinde
01058063,01058063,Grevenkrug,Stadt / Gemeinde
01058064,01058064,Groß Buchwald,Stadt / Gemeinde
01058065,01058065,Groß Vollstedt,Stadt / Gemeinde
01058066,01058066,Groß Wittensee,Stadt / Gemeinde
01058067,01058067,Güby,Stadt / Gemeinde
01058068,01058068,Haale,Stadt / Gemeinde
01058069,01058069,Haby,Stadt / Gemeinde
01058070,01058070,Hamdorf,Stadt / Gemeinde
01058071,01058071,Hamweddel,Stadt / Gemeinde
01058072,01058072,Hanerau-Hademarschen,Stadt / Gemeinde
01058073,01058073,Haßmoor,Stadt / Gemeinde
01058074,01058074,Heinkenborstel,Stadt / Gemeinde
01058075,01058075,Hörsten,Stadt / Gemeinde
01058076,01058076,Hoffeld,Stadt / Gemeinde
01058077,01058077,Hohenwestedt,Stadt / Gemeinde
01058078,01058078,Hohn,Stadt / Gemeinde
01058080,01058080,Holtsee,Stadt / Gemeinde
01058081,01058081,Holzbunge,Stadt / Gemeinde
01058082,01058082,Holzdorf,Stadt / Gemeinde
01058083,01058083,Hütten,Stadt / Gemeinde
01058084,01058084,Hummelfeld,Stadt / Gemeinde
01058085,01058085,Jahrsdorf,Stadt / Gemeinde
01058086,01058086,Jevenstedt,Stadt / Gemeinde
01058087,01058087,Karby,Stadt / Gemeinde
01058088,01058088,Klein Wittensee,Stadt / Gemeinde
01058089,01058089,Königshügel,Stadt / Gemeinde
01058090,01058090,Kosel,Stadt / Gemeinde
01058091,01058091,Krogaspe,Stadt / Gemeinde
01058092,01058092,Kronshagen,Stadt / Gemeinde
01058093,01058093,Krummwisch,Stadt / Gemeinde
01058094,01058094,Langwedel,Stadt / Gemeinde
01058096,01058096,Lindau,Stadt / Gemeinde
01058097,01058097,Lohe-Föhrden,Stadt / Gemeinde
01058098,01058098,Loop,Stadt / Gemeinde
01058099,01058099,Loose,Stadt / Gemeinde
01058100,01058100,Lütjenwestedt,Stadt / Gemeinde
01058101,01058101,Luhnstedt,Stadt / Gemeinde
01058102,01058102,Goosefeld,Stadt / Gemeinde
01058103,01058103,Meezen,Stadt / Gemeinde
01058104,01058104,Melsdorf,Stadt / Gemeinde
01058105,01058105,Mielkendorf,Stadt / Gemeinde
01058106,01058106,Mörel,Stadt / Gemeinde
01058107,01058107,Molfsee,Stadt / Gemeinde
01058108,01058108,Mühbrook,Stadt / Gemeinde
01058109,01058109,Negenharrie,Stadt / Gemeinde
01058110,01058110,Neudorf-Bornstein,Stadt / Gemeinde
01058111,01058111,Neu Duvenstedt,Stadt / Gemeinde
01058112,01058112,Neuwittenbek,Stadt / Gemeinde
01058113,01058113,Nienborstel,Stadt / Gemeinde
01058115,01058115,Nindorf (Kr. Rendsburg-Eckernförde),Stadt / Gemeinde
01058116,01058116,Noer,Stadt / Gemeinde
01058117,01058117,"Nortorf, Stadt (Kr. Rendsburg-Eckernförde)",Stadt / Gemeinde
01058118,01058118,Nübbel,Stadt / Gemeinde
01058119,01058119,Oldenbüttel,Stadt / Gemeinde
01058120,01058120,Oldenhütten,Stadt / Gemeinde
01058121,01058121,Osdorf,Stadt / Gemeinde
01058122,01058122,Ostenfeld (Rendsburg),Stadt / Gemeinde
01058123,01058123,Osterby (Kr. Rendsburg-Eckernförde),Stadt / Gemeinde
01058124,01058124,Osterrönfeld,Stadt / Gemeinde
01058125,01058125,Osterstedt,Stadt / Gemeinde
01058126,01058126,Ottendorf,Stadt / Gemeinde
01058127,01058127,Owschlag,Stadt / Gemeinde
01058128,01058128,Padenstedt,Stadt / Gemeinde
01058129,01058129,Prinzenmoor,Stadt / Gemeinde
01058130,01058130,Quarnbek,Stadt / Gemeinde
01058131,01058131,Rade b. Hohenwestedt,Stadt / Gemeinde
01058132,01058132,Rade b. Rendsburg,Stadt / Gemeinde
01058133,01058133,Reesdorf,Stadt / Gemeinde
01058134,01058134,Remmels,Stadt / Gemeinde
01058135,01058135,"Rendsburg, Stadt",Stadt / Gemeinde
01058136,01058136,Rickert,Stadt / Gemeinde
01058137,01058137,Rieseby,Stadt / Gemeinde
01058138,01058138,Rodenbek,Stadt / Gemeinde
01058139,01058139,Rumohr,Stadt / Gemeinde
01058140,01058140,Schacht-Audorf,Stadt / Gemeinde
01058141,01058141,Schierensee,Stadt / Gemeinde
01058142,01058142,Schinkel,Stadt / Gemeinde
01058143,01058143,Schmalstede,Stadt / Gemeinde
01058144,01058144,Schönbek,Stadt / Gemeinde
01058145,01058145,Schönhorst,Stadt / Gemeinde
01058146,01058146,Schülldorf,Stadt / Gemeinde
01058147,01058147,Schülp b. Nortorf,Stadt / Gemeinde
01058148,01058148,Schülp b. Rendsburg,Stadt / Gemeinde
01058150,01058150,Schwedeneck,Stadt / Gemeinde
01058151,01058151,Seefeld,Stadt / Gemeinde
01058152,01058152,Sehestedt,Stadt / Gemeinde
01058153,01058153,Sören,Stadt / Gemeinde
01058154,01058154,Sophienhamm,Stadt / Gemeinde
01058155,01058155,Stafstedt,Stadt / Gemeinde
01058156,01058156,Steenfeld,Stadt / Gemeinde
01058157,01058157,Strande,Stadt / Gemeinde
01058158,01058158,Tackesdorf,Stadt / Gemeinde
01058159,01058159,Tappendorf,Stadt / Gemeinde
01058160,01058160,Techelsdorf,Stadt / Gemeinde
01058161,01058161,Thaden,Stadt / Gemeinde
01058162,01058162,Thumby,Stadt / Gemeinde
01058163,01058163,Timmaspe,Stadt / Gemeinde
01058164,01058164,Todenbüttel,Stadt / Gemeinde
01058165,01058165,Tüttendorf,Stadt / Gemeinde
01058166,01058166,Waabs,Stadt / Gemeinde
01058167,01058167,Wapelfeld,Stadt / Gemeinde
01058168,01058168,Warder,Stadt / Gemeinde
01058169,01058169,Wasbek,Stadt / Gemeinde
01058170,01058170,Wattenbek,Stadt / Gemeinde
01058171,01058171,Westensee,Stadt / Gemeinde
01058172,01058172,Westerrönfeld,Stadt / Gemeinde
01058173,01058173,Windeby,Stadt / Gemeinde
01058174,01058174,Winnemark,Stadt / Gemeinde
01058175,01058175,Ahlefeld-Bistensee,Stadt / Gemeinde
01059001,01059001,Alt Bennebek,Stadt / Gemeinde
01059002,01059002,"Arnis, Stadt",Stadt / Gemeinde
01059005,01059005,Bergenhusen,Stadt / Gemeinde
01059006,01059006,Böel,Stadt / Gemeinde
01059008,01059008,Böklund,Stadt / Gemeinde
01059009,01059009,Börm,Stadt / Gemeinde
01059010,01059010,Bollingstedt,Stadt / Gemeinde
